text,polarity,sentiment
b nation prospered years nlet us make even prosperous nhappy republic day n n republic xe x xa,0,neutral
b opposing compulsory vaccination frontline nhs staff say personal choice ability xe x xa,0,neutral
b twenty five lakh registered minors received vaccine gujarat n n minors xe x xa,0,neutral
b inhorgenta changes show layout accommodate vaccination centre n n jewellery jewelry vaccine vaccination munich xe x xa,0,neutral
b philippines logs new covid cases n country covid million omicron vaccination n,0.136363636,positive
b vaccination condition deployment vcod requires frontline health care workers deliver services xe x xa,0,neutral
b xf xf xb x covid numbers xf xf xb x n covid pune mask amp maintain cab amp vaccination maskuppune n new cases xe xac x xef xb xf n active xe xac x xef xb xf xe x xa,0.001515152,positive
b medical ethics matter wonder brigham women hospital ethics committee consulted th xe x xa,0,neutral
b disagree aaron rodgers joe rogan please remember liberals delight attacking distract f xe x xa,0,neutral
b availability weekend miltonkeynes full vaccination training n nbook space xe x xa,0.35,positive
b vax sites set mrt lrt stations dotr n n vaccine xe x xa,0,neutral
b fourthdose n boostershots n nonly usa uptodate vaccination n nnew xe x xa,0,neutral
b jan edward jenner physician scientist pioneered use vaccines created smallpox vac xe x xa,0,neutral
b vaccination schedule daman,0,neutral
b quarantine blues nno matter difficult nglad alive xe x xa n haiku quarantinelife vaccineswork xe x xa,-0.2,negative
b superbowllvi vaccine chuckle n n media required prove rd covid vaccination xe x xa,0,neutral
b foxandfriends stevedoocy stop spreading lies saying people dying unvaccinated steve lyi xe x xa,0,neutral
b covid situation pakistan last hours least cities districts positivity rate xe x xa,-0.15,negative
b online lecture let xe x xs talk vaccination sander gilman feb n,0,neutral
b new study suggests two paths toward super immunity covid mdlinx xe x xa mdlinx xe x xa covidimmunity covid xe x xa,0.234848485,positive
b vaccination tcell response xf xf x xaa xf xf x xaa,0,neutral
b sportingnews memo mr aaronrogers nfirst obfuscation vaccination status issu xe x xa,0,neutral
b xe xb xc xe xb xaf xe xb xa xe xb x xe xb xb xe xb xb xe xb xbf xe xb xa xe xb xbe xe xb xa xe xb xb xe xb xad xe xb xbe xe xb x xe xb xd xe xb xb xe xb x xe xb xa xe xb xd xe xb xb xe xb xb xe xb xd xe xb xaf xe xb xbe xe xb xaa xe xb xd xe xb xa xe xb xbf xe xb xaf xe xb xb xe xb xd xe xb xb xe xb xbf xe xb xa xe xb xbf xe xb xa xe xb xbe xe xb x xe xb x xe xb xb xe xb x xe xb xa xe xb x xe xb x xe xb xb xe xb xb xe xb xbf xe xb xa xe xb xd xe xb xb xe xb xb xe xb xbf xe xb x xe xb x xe xb x xe xb xb xe xb xa xe xb xd xe xb xa xe xb x xe xb xa xe xb x xe xb xa xe xb x xe xb xb xe xb xb xe xb xd xe xb xa xe xb xb xe xb x xe xb xb xe xb xb xe xb xbf xe xb xb xe xb xb n nnote citizens xe x xa,0,neutral
b janoschdahmen tim_roehn genetic distinction omicron primarily arose selective pressures spike xe x xa,0.4,positive
b special arrangements made keeping view current covid situation republicday republicday xe x xa,0.178571429,positive
b mindanao vaccine apprehension remains high according duterte n n,0.16,positive
b explosive escape vaccine induced immunity likely contributed nto rapid rise omicron infections xe x xa,0,neutral
b nstnation variant spread control country high vaccination rate n n omicron covid xe x xa,0.16,positive
b hpv vaccination recommended age years adolescents stathe hpv vaccine series age youn xe x xa,0,neutral
b looking vaccination clinic occupational health needs offer comprehensive private vacci xe x xa,0,neutral
b looking vaccination clinic occupational health needs offer comprehensive private vacci xe x xa,0,neutral
b xe x xt risk get flu jab protect around getting flu vaccination offer th xe x xa,0,neutral
b coronavirus africa unicef launches first ever u repochallenge boost covid vaccine uptake africa xe x xa,0.25,positive
b currently candidates nout candidates phase n coronavirus covid covid vaccine xe x xa,0,neutral
b duque advises anti vaxxers promote beliefs n n vaccine covid xe x xa,0,neutral
b individuals parliament think amp act god sent right drip drip freedoms back xe x xa,0.142857143,positive
b workforce shortage worsens care sector providers calling government delay imposit xe x xa,0,neutral
b damn really makes think n na thread definitely worth read n n vaccination covid,0.25,positive
b xf xf x xbhere reasons xe x xt getting covid vaccination n n gt n n covid covid xe x xbc xe x xa,0,neutral
b lessons pandemic xe x x using primary care physicians reach unvaccinated covid vaccination xe x xa,0.4,positive
b covid wave four hospitals role vaccinating unvaccinated xe x x strategies covid deltavariant xe x xa,0,neutral
b covax world vaccination programme bringing covidvaccines every single person earth dedicated xe x xa,-0.071428571,negative
b today xf xd x xb xf xd x xa xf xd x xa xf xd x xa xf xd x xb xf xd x xad xf xd x xad xf xd x xa xf xd x xb xf xd x xb xf xd x xaa xf xd x xaf xf xd x xa xf xd x xa xf xd x x xf xd x xd xf xd x x xf xd x xb xf xd x x xf xd x xb xf xd x xb xf xd x xa xf xd x xad xf xd x x xf xd x xa xf xd x xaf xf xd x xaa xf xd x xa n n starbucks ends plan require worker covid vaccination xe x xa,0,neutral
b vaccination covid provides clear public health benefits vaccination also carries potential risks xe x xa,0.033333333,positive
b anticipating covid annual flu shot booster prepared help get new normal dentists h xe x xa,0.143181818,positive
b proposal southcarolina would make misdemeanor businesses entities ask covid_ xe x xa,0,neutral
b several companies declared different sick pay policies vaccinated unvaccinated workers catch xe x xa,-0.238095238,negative
b high profile employers choosing reduce sick pay entitlements unvaccinated staff kira mckane explai xe x xa,-0.277142857,negative
b vaccination xf xf xa xe back streets blackburndarwen next week please let family frien xe x xa,0,neutral
b inoculation rate algeria remains low less quarter population even one vaccine dose xe x xa,-0.083333333,negative
b apology borisjohnson exhausted usual ruses escape responsibilities apolo xe x xa,-0.325,negative
b grab jab tomorrow scarborough rugby club pre booking required open vaccination covid,0,neutral
b watch xf xf x x exports swedan vaccination braindrain dual nationality xe x xa,0,neutral
b covid vaccination different vaccine platforms moderna pfizer johnsonandjohnson novovax induces imm xe x xa,0,neutral
b students antigua barbuda given booster dose priority basis n,0,neutral
b pregnant breastfeeding want trusted information covid vaccination check,0.333333333,positive
b morning n nwe added new location vaccination training list feb n n liverpool n nyou c xe x xa,0.136363636,positive
b topical case vaccination uk care homes handed employmenttribunal week check th xe x xa,0,neutral
b coronavirus zambia covid statistics daily status update january zmpublichealth mohzambia africa xe x xa,0,neutral
b sorry jenny saying available data make true weak weak claimed xe x xa bbcnews xe x xa,-0.1,negative
b kim iversen fend fauci amp cdc abandoned covid via youtube mo xe x xa,0,neutral
b best covid_ vaccination rollout europe something borisjohnson amp uk government constantly sp xe x xa,0.5,positive
b abhatt subsides aggreviate n vaccination seems like saline trust nfirst jab w xe x xa,0,neutral
b yes covid illness comparatively uncommon children vs adults get sick many children suf xe x xa,0.195238095,positive
b inside overwhelmed icu along us mexico border hospital vaccination washington washingtonpost,0,neutral
b boost secret energy n n kapildev vaccination booster covidtesting,-0.4,negative
b dangerman urban superhero tells kids vaccination school,0,neutral
b rd republicday extend big thankyou narendramodi vaccination school students xe x xa,0,neutral
b drtedros health stays vegan diet people plantbased diet xe x xa,0,neutral
b disclosetv ukraine amp vaccination provide best diversions neconomy job losses inflation etc wait meantime,1,positive
b health workers focus strategies help ensure successful public response covid vaccination plus xe x xa,0.375,positive
b clear thinking merits vaccination mandates needed covid pandemic omicron government xe x xa,0.1,positive
b returning healthcare professional interested supporting covid vaccination programme get tou xe x xa,0.2,positive
b good luck trainers participants training today n n dental ils courses n bls traini xe x xa,0.7,positive
b european ministers backed new nonbinding rules allow people travel throughout eu proof xe x xa,0.068181818,positive
b iyssea take anti vaccination cults drivel stawith destruction lgbtqnation post modernism n medica xe x xa,0,neutral
b job vacancy vaccination administration suppo lancshospitals n n xe xf xb closing n nread apply xe x xa,0,neutral
b thanks brian n nlike said permanency covid_ hope people embrace idea xe x xa,0.2,positive
b covid vaccination train continue get lose freedom make mistake xe x xa,0,neutral
b check late article refusal coronavirus vaccine unfair dismissal via xe x xa,-0.4,negative
b biden govt withdraw covid vaccine amp testing rules large businesses n n covid joebiden pioneertable xe x xa,0.214285714,positive
b pa xef xb xf xe x xa series mdcberlin molecular biologist ewyler landthaler_m lab talks covid xe x xa,0,neutral
b pfizer biontech statrials new omicron specific jab covid coronavirus omicron xe x xa,0.068181818,positive
b sajidjavid end vaccination mandate jeremyvineon y_alibhai see pointless,-0.25,negative
b unlike regrettably die service country armed services police like whose loved xe x xa,0.7,positive
b morning still places left vaccination training miltonkeynes sunday bo xe x xa,0,neutral
b oh god xf xf x xb xf xf x xb xf xf x xb n n crimesagainsthumanity bigpharma vaccination,0,neutral
b dubai health authority announces closing covid vaccination centre trade centre n nread xe x xa,0,neutral
